trainging stage [0/100 1600] Train Loss: 0.0090003227815032
trainging stage [0/100 3200] Train Loss: 0.004296732135117054
trainging stage [0/100 4800] Train Loss: 0.006274138577282429
trainging stage [0/100 6400] Train Loss: 0.0037258598022162914
trainging stage [0/100 8000] Train Loss: 0.0030010549817234278
trainging stage [0/100 9600] Train Loss: 0.0032565630972385406
trainging stage [0/100 11200] Train Loss: 0.0035744989290833473
trainging stage [0/100 12800] Train Loss: 0.004307564813643694
trainging stage [0/100 14400] Train Loss: 0.006690184120088816
trainging stage [0/100 16000] Train Loss: 0.0027734620962291956
trainging stage [0/100 17600] Train Loss: 0.0028306569438427687
trainging stage [0/100 19200] Train Loss: 0.0025039897300302982
trainging stage [0/100 20800] Train Loss: 0.004330257419496775
trainging stage [0/100 22400] Train Loss: 0.004927374422550201
trainging stage [0/100 24000] Train Loss: 0.004007901065051556
trainging stage [0/100 25600] Train Loss: 0.0016912356950342655
trainging stage [0/100 27200] Train Loss: 0.0035303165204823017
trainging stage [0/100 28800] Train Loss: 0.004869105294346809
trainging stage [0/100 30400] Train Loss: 0.0023468369618058205
trainging stage [0/100 32000] Train Loss: 0.0026615203823894262
trainging stage [0/100 33600] Train Loss: 0.0021291000302881002
trainging stage [0/100 35200] Train Loss: 0.001863081008195877
trainging stage [0/100 36800] Train Loss: 0.004141912795603275
trainging stage [0/100 38400] Train Loss: 0.0033888991456478834
trainging stage [0/100 40000] Train Loss: 0.001745837857015431
trainging stage [0/100 41600] Train Loss: 0.0015304405242204666
trainging stage [0/100 43200] Train Loss: 0.0037996768951416016
trainging stage [0/100 44800] Train Loss: 0.002670043846592307
trainging stage [0/100 46400] Train Loss: 0.005385881755501032
trainging stage [0/100 48000] Train Loss: 0.004179199691861868
trainging stage [0/100 49600] Train Loss: 0.003259809920564294
trainging stage [0/100 51200] Train Loss: 0.0031279507093131542
trainging stage [0/100 52800] Train Loss: 0.004160298500210047
trainging stage [0/100 54400] Train Loss: 0.0027912056539207697
trainging stage [0/100 56000] Train Loss: 0.002472612541168928
trainging stage [0/100 57600] Train Loss: 0.0018229165580123663
trainging stage [0/100 59200] Train Loss: 0.0032502049580216408
trainging stage [0/100 60800] Train Loss: 0.00225689634680748
trainging stage [0/100 62400] Train Loss: 0.0020766870584338903
trainging stage [0/100 64000] Train Loss: 0.002832912839949131
trainging stage [0/100 65600] Train Loss: 0.005307428073137999
trainging stage [0/100 67200] Train Loss: 0.00564532307907939
trainging stage [0/100 68800] Train Loss: 0.0021763420663774014
trainging stage [0/100 70400] Train Loss: 0.0023217415437102318
trainging stage [0/100 72000] Train Loss: 0.001479870406910777
trainging stage [0/100 73600] Train Loss: 0.002142225159332156
trainging stage [0/100 75200] Train Loss: 0.0023085596039891243
trainging stage [0/100 76800] Train Loss: 0.002818850101903081
trainging stage [0/100 78400] Train Loss: 0.0009653576416894794
trainging stage [0/100 80000] Train Loss: 0.002997360657900572
trainging stage [0/100 81600] Train Loss: 0.002917707432061434
trainging stage [0/100 83200] Train Loss: 0.0014923571143299341
trainging stage [0/100 84800] Train Loss: 0.0021800196263939142
trainging stage [0/100 86400] Train Loss: 0.001890614628791809
trainging stage [0/100 88000] Train Loss: 0.0015981787582859397
trainging stage [0/100 89600] Train Loss: 0.002505992539227009
25.202611290904834    0.7135734397092564 ---0.6740999221801758
27.088323805990484    0.7319224944070625 ---0.4681699275970459
26.46284530184893    0.7791252606277084 ---0.4686157703399658
27.02524909948167    0.5637937010918134 ---0.4655129909515381
21.93114643277743    0.3459356379316331 ---0.46729016304016113
25.932473879122327    0.7755924856424281 ---0.46831846237182617
26.438393455417724    0.7361390854063654 ---0.468048095703125
30.59291700659727    0.8761917223881448 ---0.4666938781738281
26.61068974677313    0.7512027037679093 ---0.4660344123840332
29.747313998641005    0.7393269204199259 ---0.4660029411315918
25.833458051087078    0.6966396303074361 ---0.46883416175842285
27.212001042837617    0.5708880462239464 ---0.46741557121276855
30.400715383136884    0.804290135001696 ---0.46643662452697754
27.659991464227236    0.7220629293113869 ---0.4653506278991699
25.356357659860123    0.6245172749800483 ---0.46816253662109375
25.474993702613475    0.7712736325426152 ---0.4647204875946045
21.228566709191178    0.6141722873777541 ---0.4672403335571289
22.357234986575882    0.5454176046766016 ---0.4686710834503174
28.37251934754483    0.7084274734018818 ---0.46506619453430176
35.65257597791876    0.9308157657737804 ---0.461911678314209
30.173724668164695    0.8301680083667491 ---0.4643666744232178
30.99654082483818    0.9115445626069547 ---0.465071439743042
30.235332028763324    0.8209572939571084 ---0.4670689105987549
23.80364820598409    0.5076533078578354 ---0.46750688552856445
30.512772802782074    0.7874054420561104 ---0.4652531147003174
24.49650293102533    0.6943905605259887 ---0.46665167808532715
26.447048349256605    0.7005718733686055 ---0.46851420402526855
27.4540922859121    0.625252338145947 ---0.46840643882751465
25.671633649083102    0.6138581651427765 ---0.4679708480834961
29.579676867751346    0.7758389901411017 ---0.46398353576660156
29.091914743095174    0.8111735425644003 ---0.4655170440673828
23.01617874338215    0.6619399846066596 ---0.4682886600494385
21.620470712438163    0.6292640088203889 ---0.4709947109222412
38.14262990486298    0.9658245620476035 ---0.4648611545562744
28.402799216478755    0.7914068963385547 ---0.46617650985717773
26.19947824009987    0.632959292619777 ---0.46930766105651855
24.60931320913182    0.7015071884595978 ---0.47002625465393066
30.94998557540709    0.9282738124544542 ---0.46593451499938965
29.03158450956981    0.7807375576832002 ---0.4646286964416504
31.691565932047844    0.8056359575242543 ---0.4633171558380127
30.93646240699155    0.7774711958974826 ---0.4662442207336426
32.126037194972184    0.7970620976964721 ---0.4645681381225586
27.5667007183334    0.7204231261213055 ---0.4659707546234131
21.386727196497922    0.44512668829386987 ---0.4692652225494385
25.690184364356718    0.6902821515681901 ---0.46925783157348633
27.809659268365348    0.7722785071364637 ---0.46880531311035156
32.454276594970764    0.7918931608455783 ---0.4639759063720703
32.50078427357904    0.8385642781357304 ---0.46477246284484863
23.058612522449586    0.706275535157245 ---0.4677309989929199
25.377995917327766    0.6443233719505063 ---0.4665052890777588
31.970477531296396    0.8301980965318306 ---0.4631826877593994
27.216532179019204    0.8539297383117121 ---0.4681999683380127
25.275589603426223    0.6582813834533202 ---0.469332218170166
23.175877061824828    0.6380455011449272 ---0.4690237045288086
34.38208078614596    0.8609961100759347 ---0.46434831619262695
24.598583643476474    0.6623587533627638 ---0.4672708511352539
27.984526169237895    0.8650907713852217 ---0.46694087982177734
27.103294547849682    0.7562751473055134 ---0.46622490882873535
25.83690540936793    0.7127977839088777 ---0.4683492183685303
27.38160569193068    0.7525986666535011 ---0.46612024307250977
33.27752274182685    0.9091049778694049 ---0.46773600578308105
